"labels(n)","n.valid_until","n.country_codes","n.countries","n.node_id","n.sourceID","n.address","n.name","n.jurisdiction_description","n.service_provider","n.jurisdiction","n.closed_date","n.incorporation_date","n.ibcRUC","n.type","n.status","n.company_type","n.note"
"[""Intermediary""]","The Panama Papers  data is current through 2015","HKG","Hong Kong","11011309","Panama Papers","APEX BUSINESS SERVICES LIMITED 18/F; CHUN WO COMMERCIAL CENTRE; 23-29 WING WO STREET; CENTRAL  HONG KONG","APEX BUSINESS SERVICES LIMITED","","","","","","","","ACTIVE","",""
"[""Intermediary""]","The Panama Papers  data is current through 2015","HKG","Hong Kong","11011310","Panama Papers","WELLSIGHT INTERNATIONAL LIMITED 14TH FLOOR FLAT G BLOCK 12, CITY GARDEN HONG KONG ATTENTION: MS. JEANNIE SO","WELLSIGHT INTERNATIONAL LIMITED","","","","","","","","SUSPENDED","",""
"[""Intermediary""]","The Panama Papers  data is current through 2015","ESP","Spain","11011311","Panama Papers","PANAMA MEDITERRANEO INC. CASA PENNY ARCADE RANCHO DOMINGO 29630 BENALMADENA COSTA MALAGA, ESPA#A  ATENCION: SR. LEIF NEMBORG","PANAMA MEDITERRANEO INC.","","","","","","","","SUSPENDED","",""
"[""Intermediary""]","The Panama Papers  data is current through 2015","HKG","Hong Kong","11011312","Panama Papers","R K SECRETARIES LIMITED 21ST FLOOR CHINACHEM TOWER 34-37 CONNAUGHT ROAD CENTRAL  HONG KONG, SAR","R K SECRETARIES LIMITED","","","","","","","","SUSPENDED","",""
"[""Intermediary""]","The Panama Papers  data is current through 2015","HKG","Hong Kong","11011313","Panama Papers","SOUNDVIEW INTERNATIONAL LIMITED 15/F; UNIT A; GEMSTAR TOWER 23 MAN LOK STREET HUNG HOM; KOWLOON HONG KONG ATTENTION: MR. IP SOK WUN *S.I.*","SOUNDVIEW INTERNATIONAL LIMITED","","","","","","","","SUSPENDED","",""
"[""Intermediary""]","The Panama Papers  data is current through 2015","VGB","British Virgin Islands","11011315","Panama Papers","ATV GENERAL TRUST (BVI) LIMITED 3076 SIR FRANCIS DRAKE´S HIGHWAY P.O. BOX 3463 ROAD TOWN, TORTOLA BRITISH VIRGIN ISLANDS","ATV GENERAL TRUST (BVI) LIMITED","","","","","","","","SUSPENDED","",""
"[""Intermediary""]","The Panama Papers  data is current through 2015","HKG","Hong Kong","11011316","Panama Papers","MR. WONG CHUEN HAM FLAT 29H 898 KING'S ROAD QUARRY BAY HONG KONG","CHUEN HAM, WONG","","","","","","","","SUSPENDED","",""
"[""Intermediary""]","The Panama Papers  data is current through 2015","CHE","Switzerland","11011317","Panama Papers","","PANAZUR INC.","","","","","","","","SUSPENDED","",""
"[""Intermediary""]","The Panama Papers  data is current through 2015","HKG","Hong Kong","11011318","Panama Papers","KWAN LEE CONSTRUCTION COMPANY LIMITED RM 910-912; TOWER B; 9/F. NEW MANDARIN PLAZA 14 SCIENCE MUSEUM ROAD TSIMSHATSUI EAST; KOWLOON HONG KONG","KWAN LEE CONSTRUCTION COMPANY LIMITED","","","","","","","","SUSPENDED","",""
"[""Intermediary""]","The Panama Papers  data is current through 2015","TWN","Taiwan","11011319","Panama Papers","MR. HUNG KWONG SHING C/O GOLDEN STAR ENTERPRISE CO. LIMITED 5F-1 NO.286-6; HSIN-YAH ROAD CHIEN CHEN DIST.; KAOHSIUNG TAIWAN; REPUBLIC OF CHINA","KWONG SHING, HUNG","","","","","","","","SUSPENDED","",""
"[""Intermediary""]","The Panama Papers  data is current through 2015","MCO","Monaco","11011320","Panama Papers","MR. MIKAEL KRAFFT RESIDENCE MONTE MARINA AVENUE DES PAPALONS, 31 98000 MONACO","KRAFFT, MIKAEL","","","","","","","","SUSPENDED","",""
"[""Intermediary""]","The Panama Papers  data is current through 2015","PAN","Panama","11011321","Panama Papers","MCLARENS TOPLIS PANAMA C/O TRIDEX; S.A. APARTADO 0816-03120 PANAMA; REPUBLICA DE PANAMA","TRIDEX, S. A.","","","","","","","","SUSPENDED","",""
"[""Intermediary""]","The Panama Papers  data is current through 2015","IRL","Ireland","11011322","Panama Papers","THE RUSSIAN CORPORATION (BVI) LIMITED 120 PEMBROKE ROAD DUBLIN 4 IRELAND","THE RUSSIAN CORPORATION (BVI) LIMITED","","","","","","","","SUSPENDED","",""
"[""Intermediary""]","The Panama Papers  data is current through 2015","FRA","France","11011323","Panama Papers","CARDINALE CONSULTANTS SEC 47 RUE CARDINALE 13100 AIX-EN-PROVENCE FRANCE","CARDINALE CONSULTANTS SEC","","","","","","","","SUSPENDED","",""
"[""Intermediary""]","The Panama Papers  data is current through 2015","LKA","Sri Lanka","11011324","Panama Papers","ADVANTEC NETWORK SYSTEMS PVT. LTD. 7/11, LIBERTY PLAZA DUPLICATION ROAD COLOMBO 3 SRI-LANKA","ADVANTEC NETWORK SYSTEMS PVT. LTD.","","","","","","","","SUSPENDED","",""
"[""Intermediary""]","The Panama Papers  data is current through 2015","HKG","Hong Kong","11011325","Panama Papers","PROFIT CARGO HOLDINGS LIMITED FLAT 12F; 12TH FLOOR; BLOCK 4; LIDO GARDEN SHAM TSENG NEW TERRITORIES HONG KONG","PROFIT CARGO HOLDINGS LIMITED","","","","","","","","SUSPENDED","",""
"[""Intermediary""]","The Panama Papers  data is current through 2015","GBR","United Kingdom","11011326","Panama Papers","PORTNER AND JASKEL 8 WELBECK WAY LONDON W1M 8NB ENGLAND, UNITED KINGDOM","PORTNER AND JASKEL","","","","","","","","CLIENT IN REPRESENTATIVE TERRITORY","",""
"[""Intermediary""]","The Panama Papers  data is current through 2015","CHE","Switzerland","11011327","Panama Papers","","CISA TRUST COMPANY (SWITZERLAND) S.A.","","","","","","","","SUSPENDED","",""
"[""Intermediary""]","The Panama Papers  data is current through 2015","IMN","Isle of Man","11011328","Panama Papers","LAWFORD & CO. PARADE HOUSE; THE PARADE CASTLETOWN; ISLE OF MAN BRITISH ISLES","LAWFORD & CO.","","","","","","","","SUSPENDED","",""
"[""Intermediary""]","The Panama Papers  data is current through 2015","IMN","Isle of Man","11011329","Panama Papers","ATHOL FIDUCIAIRE LIMITED P.O. BOX 187 VICTORY HOUSE, PROSPECT HILL DOUGLAS IM1 1QF ISLE OF MAN BRITISH ISLES","ATHOL FIDUCIAIRE LIMITED","","","","","","","","SUSPENDED","",""
"[""Intermediary""]","The Panama Papers  data is current through 2015","IMN","Isle of Man","11011330","Panama Papers","62 BUCKS ROAD, DOUGLAS  ISLE OF MAN IM1 3AE  BRITISH ISLES DOUGLAS ISLE OF MAN","NOBLE & CO.","","","","","","","","SUSPENDED","",""
"[""Intermediary""]","The Panama Papers  data is current through 2015","GBR","United Kingdom","11011331","Panama Papers","WILLIAM GEORGE & SON 103 HIGH STREET; PORTHMADOG GWYNEDD LL49 9EY ENGLAND; UNITED KINGDOM","WILLIAM GEORGE & SON","","","","","","","","SUSPENDED","",""
"[""Intermediary""]","The Panama Papers  data is current through 2015","LUX","Luxembourg","11011332","Panama Papers","EAST-WEST UNITED BANK S.A. 10, BOULEVARD JOSEPH II L-1840 LUXEMBOURG","EAST-WEST UNITED BANK S.A.","","","","","","","","SUSPENDED","",""
"[""Intermediary""]","The Panama Papers  data is current through 2015","GBR","United Kingdom","11011336","Panama Papers","","TOWN & COUNTRY REALTORS LTD.","","","","","","","","SUSPENDED","",""
"[""Intermediary""]","The Panama Papers  data is current through 2015","HKG","Hong Kong","11011337","Panama Papers","EASTERN GREAT SUN LIMITED C/O MR. RICHARD SUN FLAT D; 16TH FLOOR BLOCK 2; ESTORIL COURT 55 GARDEN ROAD HONG KONG","EASTERN GREAT SUN LIMITED","","","","","","","","SUSPENDED","",""
"[""Intermediary""]","The Panama Papers  data is current through 2015","HKG","Hong Kong","11011338","Panama Papers","LOMOND INVESTMENTS LIMITED C/O LEE; YIM & CO. 24/F.; PROSPEROUS COMM. BLDG. 54-58 JARDINE'S BAZAAR CAUSEWAY BAY HONG KONG","LOMOND INVESTMENTS LIMITED","","","","","","","","SUSPENDED","",""
"[""Intermediary""]","The Panama Papers  data is current through 2015","HKG","Hong Kong","11011339","Panama Papers","FIRST COLLECTION HOLDINGS LIMITED C/O MR. LEE KWOK CHOI; ALBERT 1/F.; 19 LEIGHTON ROAD CAUSEWAY BAY HONG KONG","FIRST COLLECTION HOLDINGS LIMITED","","","","","","","","SUSPENDED","",""
"[""Intermediary""]","The Panama Papers  data is current through 2015","HKG","Hong Kong","11011333","Panama Papers","RENTON INVESTMENTS LIMITED ROOMS 518-9; PENINSULA CENTRE 67 MODY ROAD; TST EAST KOWLOON; HONG KONG","RENTON INVESTMENTS LIMITED","","","","","","","","SUSPENDED","",""
"[""Intermediary""]","The Panama Papers  data is current through 2015","IMN","Isle of Man","11011334","Panama Papers","DUNCAN LAWRIE OFFSHORE SERVICES LTD. 14/15 MOUNT HAVELOCK DOUGLAS IM1 2QG ISLE OF MAN BRITISH ISLANDS","DUNCAN LAWRIE OFFSHORE SERVICES LTD.","","","","","","","","ACTIVE","",""
"[""Intermediary""]","The Panama Papers  data is current through 2015","PAN","Panama","11011335","Panama Papers","BARFIELD MANAGEMENT INC. C/O SWISS BANK CORPORATION (OVERSEAS) S.A. TORRE SWISS BANK CALLE 53 ESTE; MARBELLA PANAMA; REP. DE PANAMA","BARFIELD MANAGEMENT INC.","","","","","","","","INACTIVE","",""
"[""Intermediary""]","The Panama Papers  data is current through 2015","USA","United States","11011340","Panama Papers","PARAMOUNT ENTERPRISES INC. C/O MRS. VERENA REGALADO 177 OCEAN LANE DRIVE; APT. 700 KEY BISCAYNE; FL 33149 U. S. A.","PARAMOUNT ENTERPRISES INC.","","","","","","","","SUSPENDED","",""
"[""Intermediary""]","The Panama Papers  data is current through 2015","HKG","Hong Kong","11011341","Panama Papers","MISS DELLA OR 903 OMEGA PLAZA 32A DUNDAS STREET MONGKOK KOWLOON, HONG KONG","OR, DELLA","","","","","","","","SUSPENDED","",""
"[""Intermediary""]","The Panama Papers  data is current through 2015","URY","Uruguay","11011342","Panama Papers","THE WINTERBOTHAM TRUST COMPANY AVENIDA DE LAS AMERICAS 8000 PARQUE MIRAMAR CANELONES CP 14.000, CANELONES URUGUAY","WINTERBOTHAM TRUST COMPANY, THE","","","","","","","","ACTIVE","",""
"[""Intermediary""]","The Panama Papers  data is current through 2015","USA","United States","11011343","Panama Papers","MR. STEPHEN FINLAY 16575 SOUTH PACIFIC AVENUE SUNSET BEACH CALIFORNIA 90742 USA","STEPHEN FINLAY","","","","","","","","SUSPENDED","",""
"[""Intermediary""]","The Panama Papers  data is current through 2015","ITA","Italy","11011344","Panama Papers","MR. RENZO DANTE VIA 1 NIEVO 28 CASELLE DI SELVAZZANO PADOVA, ITALIA","DANTE, RENZO","","","","","","","","SUSPENDED","",""
"[""Intermediary""]","The Panama Papers  data is current through 2015","FRA","France","11011345","Panama Papers","BANQUE FRANCO-PORTUGAISE BOITE POSTALE 240-09 75428 PARIS CEDEX 09 FRANCE","BANQUE FRANCO-PORTUGAISE (PARIS)","","","","","","","","UNRECOVERABLE ACCOUNTS","",""
"[""Intermediary""]","The Panama Papers  data is current through 2015","PAN","Panama","11011346","Panama Papers","DAEWOO INTERNATIONAL (PANAMA) S.A.  APARTADO 0819-07874  PANAMA, REPUBLICA DE PANAMA","DAEWOO INTERNATIONAL PANAMA, S. A.","","","","","","","","SUSPENDED","",""
"[""Intermediary""]","The Panama Papers  data is current through 2015","HKG","Hong Kong","11011347","Panama Papers","PHILIP LEE & CO. OFFICE B; 22ND FLOOR; GUANGDONG INVESTMENT TOWER; 148 CONNAUGHT ROAD CENTRAL; HONG KONG","PHILIP LEE & CO.","","","","","","","","ACTIVE","",""
"[""Intermediary""]","The Panama Papers  data is current through 2015","BHS","Bahamas","11011348","Panama Papers","CREDIT SUISSE TRUST LIMITED BAHAMAS FINANCIAL CENTRE P.O. BOX N 3023, FOURTH FLOOR NASSAU BAHAMAS","CREDIT SUISSE TRUST LTD.","","","","","","","","ACTIVE","",""
"[""Intermediary""]","The Panama Papers  data is current through 2015","HKG","Hong Kong","11011349","Panama Papers","DEACONS CORPORATE SERVICES ROOM 409; 4TH FLOOR; NAN FUNG TOWER; 88 CONNAUGHT ROAD CENTRAL & 173 DES VOEUX ROAD CENTRAL; HONG KONG","DEACONS CORPORATE SERVICES","","","","","","","","ACTIVE","",""
"[""Intermediary""]","The Panama Papers  data is current through 2015","GBR","United Kingdom","11011350","Panama Papers","MICHAEL J. HARVEY & CO. 73 SOUTHAMPTON ROW LONDON WCI ENGLAND, UNITED KINGDOM","MICHAEL J. HARVEY & CO.","","","","","","","","SUSPENDED","",""
"[""Intermediary""]","The Panama Papers  data is current through 2015","ESP","Spain","11011351","Panama Papers","SR. GERALD R. RAMOS A/C EMPRESA CONSTRUCTORA MASO S.A. *N.E.*","RAMOS, GERALD R.","","","","","","","","SUSPENDED","",""
"[""Intermediary""]","The Panama Papers  data is current through 2015","VEN","Venezuela","11011352","Panama Papers","BENTATA  ABOGADOS TORRE LAS MERCEDES 2DO PISO, CHUAO APARTADO POSTAL 67.348 CARACAS 1061-A VENEZUELA","BENTATA ABOGADOS","","","","","","","","ACTIVE","",""
"[""Intermediary""]","The Panama Papers  data is current through 2015","HKG","Hong Kong","11011353","Panama Papers","NEWWAY CONSULTANT SERVICES CO. LIMITED UNIT C; 9/FLOOR TRUST TOWER; 68 JOHNSTON ROAD   WANCHAI; HONG KONG","NEWWAY CONSULTANT SERVICES CO. LTD.","","","","","","","","SUSPENDED","",""
"[""Intermediary""]","The Panama Papers  data is current through 2015","BRA","Brazil","11011354","Panama Papers","MR. DIRK STAUBITZ ALAMEDA COTOVIA 136-ALDEIA DA SERRA MORADA DOS PASSAROS BR-06428-000 BARUERI SAO PAOLO BRASIL","MR. DIRK STAUBITZ","","","","","","","","SUSPENDED","",""
"[""Intermediary""]","The Panama Papers  data is current through 2015","PAN","Panama","11011355","Panama Papers","MR. RICHARD EDWARD BUSCH JR. P.O. BOX 0831-01213 PANAMA, REPUBLICA DE PANAMA","BUSCH, RICHARD EDWARD","","","","","","","","SUSPENDED","",""
"[""Intermediary""]","The Panama Papers  data is current through 2015","HKG","Hong Kong","11011356","Panama Papers","WANJIALI INTERNATIONAL LTD. C/O MR. LO KWONG FAI FLAT F; 8/F BLOCK 3 CAMELPAINT BUILDING 60 HOI YUEN ROAD KWUN TONG; KOWLOON HONG KONG **SI**","WANJIALI INTERNATIONAL LTD.","","","","","","","","SUSPENDED","",""
"[""Intermediary""]","The Panama Papers  data is current through 2015","URY","Uruguay","11011357","Panama Papers","ESTUDIO DR. RAUL DOLDAN AMARELLI WORLD TRADE CENTER CALLE LUIS LECUEDER 3536 TORRE 2 OF. 1111 MONTEVIDEO, URUGUAY","ESTUDIO DR. RAUL DOLDAN AMARELLI","","","","","","","","ACTIVE","",""
"[""Intermediary""]","The Panama Papers  data is current through 2015","URY","Uruguay","11011358","Panama Papers","VIOLA INC ITUZAINGÓ 1393 - OF 503 11.000 MONTEVIDEO URUGUAY *S.I.* MONTEVIDEO URUGUAY","VIOLA INC","","","","","","","","ACTIVE","",""
"[""Intermediary""]","The Panama Papers  data is current through 2015","HKG","Hong Kong","11011359","Panama Papers","FU KEUNG ENTERPRISES LIMITED FLAT A, 15/F TEMPO COURT 4 BRAEMAR HILL ROAD HONG KONG","FU KEUNG ENTERPRISES LIMITED","","","","","","","","SUSPENDED","",""
"[""Intermediary""]","The Panama Papers  data is current through 2015","HKG","Hong Kong","11011360","Panama Papers","SOLAR POWER LIMITED ROOM 606 WING ON CENTRE 111 CONNAUGHT ROAD CENTRAL HONG KONG","SOLAR POWER LIMITED","","","","","","","","SUSPENDED","",""
"[""Intermediary""]","The Panama Papers  data is current through 2015","AUS","Australia","11011361","Panama Papers","MR. VASILE FRANK TIMIS 9 CALAIS WAY SORRENTO 6020 WESTERN AUSTRALIA","TIMIS, VASILE FRANK","","","","","","","","SUSPENDED","",""
"[""Intermediary""]","The Panama Papers  data is current through 2015","LUX","Luxembourg","11011362","Panama Papers","CERABANK LUXEMBOURG S.A. 7, BOULEVARD ROYAL; L-2449 LUXEMBOURG","CERABANK LUXEMBOURG S.A.","","","","","","","","SUSPENDED","",""
"[""Intermediary""]","The Panama Papers  data is current through 2015","JEY;GBR","Jersey;United Kingdom","11011363","Panama Papers","CITCO JERSEY LIMITED LE MASURIER HOUSE LA RUE LE MASURIER   ST. HELIER, JERSEY JE2 4YE CHANNEL ISLANDS","CITCO JERSEY LIMITED","","","","","","","","SUSPENDED","",""
"[""Intermediary""]","The Panama Papers  data is current through 2015","BEL","Belgium","11011364","Panama Papers","MR. RAYMOND PELLET BOULEVARD DU TIVOLI, 4 7100 LA LOUVIERE - BELGIUM **S.I.**","PELLET, RAYMOND","","","","","","","","SUSPENDED","",""
"[""Intermediary""]","The Panama Papers  data is current through 2015","IMN","Isle of Man","11011365","Panama Papers","CLARKE & RAYTON 10/12 ST. GEORGES STREET DOUGLAS IM1 1PN ISLE OF MAN BRITISH ISLES","CLARKE & RAYTON","","","","","","","","INACTIVE","",""
"[""Intermediary""]","The Panama Papers  data is current through 2015","GBR","United Kingdom","11011366","Panama Papers","","PHILIP ROSS & CO.","","","","","","","","CLIENT IN REPRESENTATIVE TERRITORY","",""
"[""Intermediary""]","The Panama Papers  data is current through 2015","JEY;GBR","Jersey;United Kingdom","11011367","Panama Papers","UBS TRUSTEES (JERSEY) LTD. P. O. BOX 350 ST. HELIER, JERSEY JE4 8UJ CHANNEL ISLANDS","UBS TRUSTEES (JERSEY) LTD.","","","","","","","","SUSPENDED","",""
"[""Intermediary""]","The Panama Papers  data is current through 2015","PRT","Portugal","11011368","Panama Papers","BANCO COMERCIAL PORTUGUES AVE.5 OUTUBRO, 60/68-1 1000 LISBOA PORTUGAL","BANCO COMERCIAL PORTUGUES","","","","","","","","SUSPENDED","",""
"[""Intermediary""]","The Panama Papers  data is current through 2015","CHE","Switzerland","11011369","Panama Papers","MAYNE KIRK & CO. (LAUSANNE) P.O. BOX 2070 1002 LAUSANNE SWITZERLAND","MAYNE KIRK & CO. (LAUSANNE)","","","","","","","","SUSPENDED","",""
"[""Intermediary""]","The Panama Papers  data is current through 2015","PAN","Panama","11011370","Panama Papers","FIDEICOMIS CORPORATION CALLE 53, ESTE URB. MARBELLA TORRE SWISS BANK 2º PISO REPUBLICA DE PANAMÁ PANAMÁ","FIDEICOMIS CORPORATION","","","","","","","","ACTIVE","",""
"[""Intermediary""]","The Panama Papers  data is current through 2015","HKG","Hong Kong","11011371","Panama Papers","LOUIS W. O. LEUNG & CO. 802-3; 8/F FAR EAST CONSORTIUM BLDG. 121 DES VOEUX ROAD CENTRAL; HONG KONG","LOUIS W. O. LEUNG & CO.","","","","","","","","SUSPENDED","",""
"[""Intermediary""]","The Panama Papers  data is current through 2015","HKG","Hong Kong","11011372","Panama Papers","C. K. LIU & COMPANY 13TH FLOOR WAH KIT COMMERCIAL CENTRE  302 DES VOEUX ROAD CENTRAL, HONG KONG **S.I.**","C. K. LIU & COMPANY","","","","","","","","ACTIVE","",""
"[""Intermediary""]","The Panama Papers  data is current through 2015","CAN","Canada","11011373","Panama Papers","MR. RICHARD LELAND GOUGEON  441 ELIZABETH ST. SUDBURY ONTARIO P3E2X3, CANADA","MR. RICHARD LELAND GOUGEON","","","","","","","","ACTIVE","",""
"[""Intermediary""]","The Panama Papers  data is current through 2015","CHE","Switzerland","11011374","Panama Papers","","JUNOD, MUHLSTEIN, LEVY & PUDER","","","","","","","","ACTIVE","",""
"[""Intermediary""]","The Panama Papers  data is current through 2015","CHE","Switzerland","11011375","Panama Papers","","LOMBARD TRUST S.A. (EX-CITCO)","","","","","","","","ACTIVE","",""
"[""Intermediary""]","The Panama Papers  data is current through 2015","CHE","Switzerland","11011376","Panama Papers","","DEUTSCHE BANK (SUISSE) SA (ERIC BREUILLE)","","","","","","","","SUSPENDED","",""
"[""Intermediary""]","The Panama Papers  data is current through 2015","SWE","Sweden","11011377","Panama Papers","MR. ANDERS G. BERGENGREN JORGEN ANKERSGATAN 20 OSTRA RONNEHOLMSVAGEN 5 21147 MALMO SWEDEN","BERGENGREN, ANDERS G.","","","","","","","","ACTIVE","",""
"[""Intermediary""]","The Panama Papers  data is current through 2015","GBR","United Kingdom","11011378","Panama Papers","DELMAS AGENTS; S.A. C/O COHEN & NAICKER 4B - 4C WARWICK COURT SHIRLAND MEWS; LONDON W9 3DY ENGLAND; UNITED KINGDOM","DELMAS AGENTS, S.A.","","","","","","","","SUSPENDED","",""
"[""Intermediary""]","The Panama Papers  data is current through 2015","GBR","United Kingdom","11011379","Panama Papers","HAMLIN SLOWE & CO. (LONDON) P. O. BOX 4SQ ROXBURGHE HOUSE 273-287 REGENT STREET LONDON W1A 4SQ ENGLAND, UNITED KINGDOM","HAMLIN SLOWE & CO. (LONDON)","","","","","","","","UNRECOVERABLE ACCOUNTS","",""
"[""Intermediary""]","The Panama Papers  data is current through 2015","AND","Andorra","11011380","Panama Papers","CUALESQUIER HOLDINGS INC. AVENIDA MERITXELL NO. 79 ANDORRA LA VELLA ANDORRA ATTENCION:  SRA. ISABEL","CUALESQUIER HOLDINGS INC.","","","","","","","","SUSPENDED","",""
"[""Intermediary""]","The Panama Papers  data is current through 2015","ISR","Israel","11011381","Panama Papers","WREM HOLDINGS S.A. C/O P.O. BOX 8235 RAMAT GAN 52181 ISRAEL *S.I.*","WREM HOLDINGS S.A.","","","","","","","","SUSPENDED","",""
"[""Intermediary""]","The Panama Papers  data is current through 2015","HKG","Hong Kong","11011382","Panama Papers","COMTEX SECRETARIAL LIMITED ROOM B, 19/F. TUNG HIP COMMERCIAL BLDG. 244/252 DES VOEUX ROAD CENTRAL HONG KONG","COMTEX SECRETARIAL LIMITED  (EX - PH LAM & CO.)","","","","","","","","SUSPENDED","",""
